name,path,duration,bitrate,size_mb,num_streams,format
12. Heart - Barracuda.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\12. Heart - Barracuda.mp3,261.982041,320000.0,10.201332092285156,2,.mp3
13. The Rolling Stones - Beast Of Burden.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\13. The Rolling Stones - Beast Of Burden.mp3,266.266122,320000.0,10.366363525390623,2,.mp3
14. Electric Light Orchestra - Don't Bring Me Down.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\14. Electric Light Orchestra - Don't Bring Me Down.mp3,245.002449,320000.0,9.555425643920898,2,.mp3
15. Tom Petty And The Heartbreakers - American Girl.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\15. Tom Petty And The Heartbreakers - American Girl.mp3,214.778776,320000.0,8.397719383239746,2,.mp3
16. Steely Dan - Reeling In The Years.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\16. Steely Dan - Reeling In The Years.mp3,281.539856,320000.0,10.846259117126465,2,.mp3
17. Free - All Right Now.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\17. Free - All Right Now.mp3,332.956735,320000.0,12.910131454467772,2,.mp3
18. Bruce Springsteen - Born to Run.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\18. Bruce Springsteen - Born to Run.mp3,269.949388,320000.0,10.507368087768556,2,.mp3
19. Bachman-Turner Overdrive - You Ain't Seen Nothing Yet.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\19. Bachman-Turner Overdrive - You Ain't Seen Nothing Yet.mp3,234.370612,320000.0,9.15085792541504,2,.mp3
20. Eagles - Life in the Fast Lane (2013 Remaster).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\20. Eagles - Life in the Fast Lane (2013 Remaster).mp3,286.249796,320000.0,11.124177932739258,2,.mp3
21. Bob Seger & The Silver Bullet Band - Night Moves.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\21. Bob Seger & The Silver Bullet Band - Night Moves.mp3,324.963265,320000.0,12.606518745422363,2,.mp3
22. Meat Loaf - Paradise By the Dashboard Light.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\22. Meat Loaf - Paradise By the Dashboard Light.mp3,508.36898,320000.0,19.61740207672119,2,.mp3
23. Mountain - Mississippi Queen.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\23. Mountain - Mississippi Queen.mp3,151.327347,320000.0,5.979992866516113,2,.mp3
24. Janis Joplin - Me and Bobby McGee.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\24. Janis Joplin - Me and Bobby McGee.mp3,271.36,320000.0,10.561983108520508,2,.mp3
25. Steely Dan - Do It Again.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\25. Steely Dan - Do It Again.mp3,359.767478,320000.0,13.829710006713867,2,.mp3
26. Queen - Killer Queen (Remastered 2011).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\26. Queen - Killer Queen (Remastered 2011).mp3,179.644082,320000.0,7.0610857009887695,2,.mp3
27. Cheap Trick - I Want You to Want Me.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\27. Cheap Trick - I Want You to Want Me.mp3,179.931429,320000.0,7.0720720291137695,2,.mp3
28. David Bowie - Changes (2015 Remaster).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\28. David Bowie - Changes (2015 Remaster).mp3,217.782857,320000.0,8.516850471496582,2,.mp3
29. Lynyrd Skynyrd - Gimme Three Steps.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\29. Lynyrd Skynyrd - Gimme Three Steps.mp3,270.341224,320000.0,10.521263122558594,2,.mp3
30. Heart - Crazy On You.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\30. Heart - Crazy On You.mp3,296.1906,320000.0,11.404837608337402,2,.mp3
31. Steve Miller Band - Take The Money And Run.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\31. Steve Miller Band - Take The Money And Run.mp3,170.213878,320000.0,6.701339721679688,2,.mp3
32. Peter Frampton - Show Me The Way.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\32. Peter Frampton - Show Me The Way.mp3,243.30449,320000.0,9.488571166992188,2,.mp3
33. Queen - Somebody To Love (Remastered 2011).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\33. Queen - Somebody To Love (Remastered 2011).mp3,296.515918,320000.0,11.52271556854248,2,.mp3
34. Bachman-Turner Overdrive - Takin' Care Of Business.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\34. Bachman-Turner Overdrive - Takin' Care Of Business.mp3,289.828571,320000.0,11.26719093322754,2,.mp3
35. Styx - Come Sail Away.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\35. Styx - Come Sail Away.mp3,367.046531,320000.0,14.210691452026367,2,.mp3
36. Cheap Trick - Surrender.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\36. Cheap Trick - Surrender.mp3,253.857959,320000.0,9.888371467590332,2,.mp3
37. Steve Miller Band - Rock'n Me.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\37. Steve Miller Band - Rock'n Me.mp3,187.115102,320000.0,7.346627235412598,2,.mp3
38. David Bowie - Ziggy Stardust (2012 Remaster).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\38. David Bowie - Ziggy Stardust (2012 Remaster).mp3,193.906939,320000.0,7.604305267333984,2,.mp3
39. Bad Company - Feel like Makin' Love (2015 Remaster).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\39. Bad Company - Feel like Makin' Love (2015 Remaster).mp3,313.887347,320000.0,12.178600311279297,2,.mp3
40. Queen - Bohemian Rhapsody (Album Version).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\40. Queen - Bohemian Rhapsody (Album Version).mp3,354.35102,320000.0,13.72739028930664,2,.mp3
41. Joe Walsh - Life's Been Good.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\41. Joe Walsh - Life's Been Good.mp3,536.267755,320000.0,20.664894104003903,2,.mp3
42. Ram Jam - Black Betty.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\42. Ram Jam - Black Betty.mp3,237.923265,320000.0,9.282988548278809,2,.mp3
43. Faces - Stay with Me.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\43. Faces - Stay with Me.mp3,279.405714,320000.0,10.86633014678955,2,.mp3
44. The Doobie Brothers - China Grove.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\44. The Doobie Brothers - China Grove.mp3,195.343673,320000.0,7.65883731842041,2,.mp3
45. Bruce Springsteen - Thunder Road.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\45. Bruce Springsteen - Thunder Road.mp3,288.757551,320000.0,11.226038932800291,2,.mp3
46. Journey - Wheel in the Sky.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\46. Journey - Wheel in the Sky.mp3,252.551837,320000.0,9.840757369995115,2,.mp3
47. Tom Petty And The Heartbreakers - Refugee.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\47. Tom Petty And The Heartbreakers - Refugee.mp3,201.743673,320000.0,7.904232025146484,2,.mp3
48. Creedence Clearwater Revival - Have You Ever Seen The Rain.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\48. Creedence Clearwater Revival - Have You Ever Seen The Rain.mp3,159.738776,320000.0,6.300259590148926,2,.mp3
49. Jackson Browne - Running On Empty.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\49. Jackson Browne - Running On Empty.mp3,298.13551,320000.0,11.577269554138184,2,.mp3
50. Bob Seger & The Silver Bullet Band - Hollywood Nights.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\50. Bob Seger & The Silver Bullet Band - Hollywood Nights.mp3,303.020408,320000.0,11.769248008728027,2,.mp3
51. The Cars - Good Times Roll.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\51. The Cars - Good Times Roll.mp3,227.657143,320000.0,8.892447471618652,2,.mp3
52. James Gang - Funk #49.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\52. James Gang - Funk #49.mp3,233.665306,320000.0,9.119218826293944,2,.mp3
53. Thin Lizzy - Jailbreak.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\53. Thin Lizzy - Jailbreak.mp3,242.520816,320000.0,9.45976448059082,2,.mp3
54. Boston - Foreplay _ Long Time.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\54. Boston - Foreplay _ Long Time.mp3,467.670204,320000.0,18.049043655395508,2,.mp3
55. Tom Petty And The Heartbreakers - Breakdown.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\55. Tom Petty And The Heartbreakers - Breakdown.mp3,163.94449,320000.0,6.460575103759766,2,.mp3
56. Journey - Lights.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\56. Journey - Lights.mp3,190.380408,320000.0,7.466971397399902,2,.mp3
57. Grand Funk Railroad - We're An American Band (Remastered 2002).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\57. Grand Funk Railroad - We're An American Band (Remastered 2002).mp3,206.915918,320000.0,8.101778030395508,2,.mp3
58. Manfred Mann's Earth Band - Blinded By The Light.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\58. Manfred Mann's Earth Band - Blinded By The Light.mp3,428.173061,320000.0,16.5480375289917,2,.mp3
59. T. Rex - Bang A Gong (Get It On).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\59. T. Rex - Bang A Gong (Get It On).mp3,263.88898,320000.0,10.271013259887695,2,.mp3
60. David Bowie - Suffragette City (2012 Remaster).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\60. David Bowie - Suffragette City (2012 Remaster).mp3,208.457143,320000.0,8.161772727966309,2,.mp3
61. Edgar Winter - Free Ride.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\61. Edgar Winter - Free Ride.mp3,187.715918,320000.0,7.368288993835449,2,.mp3
62. Rush - Fly By Night.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\62. Rush - Fly By Night.mp3,199.967347,320000.0,7.836508750915527,2,.mp3
63. Nazareth - Hair of the Dog.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\63. Nazareth - Hair of the Dog.mp3,251.637551,320000.0,9.80921459197998,2,.mp3
64. Van Morrison - Domino (1999 Remaster).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\64. Van Morrison - Domino (1999 Remaster).mp3,192.111256,320000.0,7.434069633483887,2,.mp3
65. Linda Ronstadt - You're No Good.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\65. Linda Ronstadt - You're No Good.mp3,226.801625,320000.0,8.757284164428711,2,.mp3
66. Golden Earring - Radar Love.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\66. Golden Earring - Radar Love.mp3,386.76898,320000.0,14.962273597717283,2,.mp3
67. Eddie Money - Baby Hold On.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\67. Eddie Money - Baby Hold On.mp3,211.043265,320000.0,8.259357452392578,2,.mp3
68. Paul McCartney - Jet (2010 Remaster).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\68. Paul McCartney - Jet (2010 Remaster).mp3,248.398367,320000.0,9.682907104492188,2,.mp3
69. Bad Company - Can't Get Enough (2015 Remaster).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\69. Bad Company - Can't Get Enough (2015 Remaster).mp3,256.391837,320000.0,9.986871719360352,2,.mp3
70. Elton John - The Bitch Is Back.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\70s Rock Drive\70. Elton John - The Bitch Is Back.mp3,224.966531,320000.0,8.790233612060547,2,.mp3
01. The Great Escape.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\01. The Great Escape.mp3,208.43102,320000.0,7.953115463256836,1,.mp3
02. Five Minutes to Midnight.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\02. Five Minutes to Midnight.mp3,227.422041,320000.0,8.677565574645996,1,.mp3
"03. Hero,Heroine.mp3","D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\03. Hero,Heroine.mp3",232.280816,320000.0,8.862913131713867,1,.mp3
04. On Top of the World.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\04. On Top of the World.mp3,216.894694,320000.0,8.275979042053223,1,.mp3
05. Thunder.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\05. Thunder.mp3,236.721633,320000.0,9.03231716156006,1,.mp3
"06. Me, You and My Medication.mp3","D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\06. Me, You and My Medication.mp3",268.59102,320000.0,10.248037338256836,1,.mp3
07. Up Against the Wall.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\07. Up Against the Wall.mp3,219.533061,320000.0,8.376625061035156,1,.mp3
08. Dance Hall Drug.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\08. Dance Hall Drug.mp3,209.972245,320000.0,8.011908531188965,1,.mp3
09. Learning to Fall.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\09. Learning to Fall.mp3,184.737959,320000.0,7.049297332763672,1,.mp3
10. Heels Over Head.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\10. Heels Over Head.mp3,188.499592,320000.0,7.192791938781738,1,.mp3
11. Broken Man.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\11. Broken Man.mp3,211.670204,320000.0,8.076681137084961,1,.mp3
12. Holiday.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls\12. Holiday.mp3,308.218776,320000.0,11.759716987609863,1,.mp3
01. Heart Heart Heartbreak.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\01. Heart Heart Heartbreak.mp3,205.348571,320000.0,7.836625099182129,1,.mp3
02. Love Drunk.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\02. Love Drunk.mp3,226.742857,320000.0,8.652741432189941,1,.mp3
03. She's Got A Boyfriend Now.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\03. She's Got A Boyfriend Now.mp3,245.76,320000.0,9.378202438354492,1,.mp3
04. Two Is Better Than One.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\04. Two Is Better Than One.mp3,243.670204,320000.0,9.298480033874512,1,.mp3
05. Contagious.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\05. Contagious.mp3,202.083265,320000.0,7.712052345275879,1,.mp3
06. Real Thing.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\06. Real Thing.mp3,203.363265,320000.0,7.760880470275879,1,.mp3
07. Someone Like You.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\07. Someone Like You.mp3,241.684898,320000.0,9.22274112701416,1,.mp3
08. The Shot Heard 'Round The World.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\08. The Shot Heard 'Round The World.mp3,209.057959,320000.0,7.97813606262207,1,.mp3
09. The First One.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\09. The First One.mp3,241.737143,320000.0,9.224730491638184,1,.mp3
10. Chemicals Collide.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\10. Chemicals Collide.mp3,212.950204,320000.0,8.12660026550293,1,.mp3
11. Go.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\11. Go.mp3,369.162449,320000.0,14.085610389709473,1,.mp3
12-boys_like_girls-love_drunk_(acoustic)_(bonus_track).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\12-boys_like_girls-love_drunk_(acoustic)_(bonus_track).mp3,232.646531,201511.0,5.593070030212402,1,.mp3
13-boys_like_girls-love_drunk_(mark_hoppus_remix)_(bonus_track).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Boys Like Girls\Boys Like Girls - Love Drunk\13-boys_like_girls-love_drunk_(mark_hoppus_remix)_(bonus_track).mp3,206.445714,203514.0,5.013003349304199,1,.mp3
01. The Phoenix.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\01. The Phoenix.mp3,245.002449,320000.0,9.404800415039062,2,.mp3
02. My Songs Know What You Did In The Dark (Light Em Up).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\02. My Songs Know What You Did In The Dark (Light Em Up).mp3,186.853878,320000.0,7.186651229858398,2,.mp3
03. Alone Together.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\03. Alone Together.mp3,203.441633,320000.0,7.81938362121582,2,.mp3
04. Where Did The Party Go.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\04. Where Did The Party Go.mp3,243.069388,320000.0,9.33107089996338,2,.mp3
05. Just One Yesterday.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\05. Just One Yesterday.mp3,244.767347,320000.0,9.395838737487791,2,.mp3
06. The Mighty Fall (Feat. Big Sean).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\06. The Mighty Fall (Feat. Big Sean).mp3,212.741224,320000.0,8.174154281616211,2,.mp3
07. Miss Missing You.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\07. Miss Missing You.mp3,211.069388,320000.0,8.110361099243164,2,.mp3
08. Death Valley.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\08. Death Valley.mp3,226.76898,320000.0,8.709249496459961,2,.mp3
09. Young Volcanoes.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\09. Young Volcanoes.mp3,204.538776,320000.0,7.861237525939941,2,.mp3
10. Rat A Tat (Feat. Courtney Love).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\10. Rat A Tat (Feat. Courtney Love).mp3,242.546939,320000.0,9.311151504516602,2,.mp3
11. Save Rock And Roll (Feat. Elton John).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\11. Save Rock And Roll (Feat. Elton John).mp3,281.129796,320000.0,10.782977104187012,2,.mp3
12. My Songs Know What You Did in the Dark (2Chainz Remix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\12. My Songs Know What You Did in the Dark (2Chainz Remix).mp3,210.233469,128016.0,3.5135278701782227,2,.mp3
13. Alone Together (Jump Smokers Remix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\13. Alone Together (Jump Smokers Remix).mp3,221.074286,128015.0,3.678927421569824,2,.mp3
14. Alone Together (Krewella Remix).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Fall Out Boy\2013 - Save Rock And Roll\14. Alone Together (Krewella Remix).mp3,201.430204,128017.0,3.379179000854492,2,.mp3
01 - Livin' On a Prayer.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\01 - Livin' On a Prayer.mp3,250.67102,320000.0,9.655132293701172,2,.mp3
02 - You Give Love a Bad Name.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\02 - You Give Love a Bad Name.mp3,223.190204,320000.0,8.606822967529297,2,.mp3
03 - It's My Life.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\03 - It's My Life.mp3,224.600816,320000.0,8.660633087158203,2,.mp3
04 - Have a Nice Day.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\04 - Have a Nice Day.mp3,228.989388,320000.0,8.828043937683105,2,.mp3
05 - Wanted Dead or Alive.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\05 - Wanted Dead or Alive.mp3,308.58449,320000.0,11.86435604095459,2,.mp3
06 - Bad Medicine.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\06 - Bad Medicine.mp3,316.577959,320000.0,12.169282913208008,2,.mp3
07 - We Weren't Born to Follow.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\07 - We Weren't Born to Follow.mp3,244.48,320000.0,9.418964385986328,2,.mp3
08 - I'll Be There for You.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\08 - I'll Be There for You.mp3,346.435918,320000.0,13.308273315429688,2,.mp3
09 - Born to Be My Baby.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\09 - Born to Be My Baby.mp3,280.502857,320000.0,10.793127059936523,2,.mp3
10 - Bed of Roses.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\10 - Bed of Roses.mp3,395.546122,320000.0,15.181678771972656,2,.mp3
11 - Who Says You Can't Go Home.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\11 - Who Says You Can't Go Home.mp3,280.346122,320000.0,10.787147521972656,2,.mp3
12 - Lay Your Hands On Me (Edit).mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\12 - Lay Your Hands On Me (Edit).mp3,229.355102,320000.0,8.841995239257812,2,.mp3
13 - Always.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\13 - Always.mp3,353.17551,320000.0,13.56536865234375,2,.mp3
14 - In These Arms.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\14 - In These Arms.mp3,319.346939,320000.0,12.274910926818848,2,.mp3
15 - What Do You Got.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\15 - What Do You Got.mp3,227.343673,320000.0,8.765265464782715,2,.mp3
16 - No Apologies.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD1\16 - No Apologies.mp3,224.940408,320000.0,8.673587799072266,2,.mp3
01 - Runaway.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\01 - Runaway.mp3,231.706122,320000.0,8.931678771972656,2,.mp3
02 - Someday I'll Be Saturday Night.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\02 - Someday I'll Be Saturday Night.mp3,278.778776,320000.0,10.7273588180542,2,.mp3
03 - Lost Highway.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\03 - Lost Highway.mp3,253.753469,320000.0,9.77271842956543,2,.mp3
04 - I'll Sleep When I'm Dead.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\04 - I'll Sleep When I'm Dead.mp3,281.547755,320000.0,10.83298683166504,2,.mp3
05 - In and Out of Love.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\05 - In and Out of Love.mp3,266.03102,320000.0,10.241069793701172,2,.mp3
06 - Keep the Faith.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\06 - Keep the Faith.mp3,343.666939,320000.0,13.202645301818848,2,.mp3
07 - When We Were Beautiful.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\07 - When We Were Beautiful.mp3,317.857959,320000.0,12.218111038208008,2,.mp3
08 - Blaze of Glory.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\08 - Blaze of Glory.mp3,339.278367,320000.0,13.035234451293944,2,.mp3
09 - This Ain't a Love Song.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\09 - This Ain't a Love Song.mp3,305.737143,320000.0,11.755738258361816,2,.mp3
10 - These Days.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\10 - These Days.mp3,387.291429,320000.0,14.866787910461426,2,.mp3
11 - (You Want To) Make a Memory.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\11 - (You Want To) Make a Memory.mp3,277.446531,320000.0,10.67653751373291,2,.mp3
12 - Blood On Blood.mp3,D:\IU-OneDrive\OneDrive - Indiana University\Music\bands\Bon Jovi - Greatest Hits\CD2\12 - Blood On Blood.mp3,376.084898,320000.0,14.439292907714844,2,.mp3
